transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit,card_tx_count,card_total_amount,card_avg_amount,fraud_risk_score
T0018278,C000790,2026-01-10 11:43:38,marketplace,card_not_present,BR,104.74,,False,False,False,False,18,1425.3999999999999,79.18888888888888,0.00026205499219982806
T0020319,C002267,2026-01-10 11:43:42,travel,card_present,FR,70.35,,False,False,False,False,22,2162.63,98.30136363636365,6.314854681593696e-08
T0019282,C001811,2026-01-10 11:43:42,gaming,card_not_present,US,31.69,,False,False,False,False,26,1257.08,48.349230769230765,0.00569023902843435
T0018242,C001524,2026-01-10 11:43:43,gaming,card_not_present,CA,16.44,,False,False,False,False,14,8568.32,612.0228571428571,2.5832591991419507e-06
T0032032,C000526,2026-01-10 11:43:45,travel,card_present,IN,103.98,,False,False,False,False,23,1638.98,71.26,5.2261918679358165e-08
T0013218,C000272,2026-01-10 11:43:46,electronics,card_present,DE,147.78,,False,False,False,False,22,1536.92,69.86,1.4168283604559467e-07
T0037700,C000251,2026-01-10 11:43:47,gaming,card_present,IN,32.12,,False,False,False,False,19,1513.5,79.65789473684211,5.316870455218948e-09
T0017361,C000470,2026-01-10 11:43:52,grocery,card_not_present,CA,25.22,,False,False,False,False,24,1211.38,50.47416666666667,0.008206450241516608
T0012521,C000239,2026-01-10 11:43:56,travel,card_present,BR,48.1,,False,False,False,False,21,2312.48,110.11809523809524,5.289407734090956e-08
T0013679,C002229,2026-01-10 11:43:57,fuel,card_present,DE,46.85,,False,False,False,False,14,1292.77,92.34071428571428,3.3122596841339713e-09
T0025359,C001307,2026-01-10 11:43:58,gaming,card_present,US,12.28,,False,False,False,False,23,2473.83,107.55782608695652,8.801544823627765e-08
T0009749,C001771,2026-01-10 11:43:59,fuel,card_not_present,BR,41.36,,False,False,False,False,19,931.83,49.043684210526315,0.0004840319430328134
T0033046,C002036,2026-01-10 11:43:59,digital_content,card_present,US,37.63,,False,False,False,False,18,2008.15,111.5638888888889,1.757498651531391e-08
T0007218,C000498,2026-01-10 11:44:00,travel,card_not_present,CA,73.01,,False,False,False,False,13,712.07,54.77461538461539,3.268410836409607e-05
T0042077,C000839,2026-01-10 11:44:01,travel,card_present,US,149.2,,False,False,False,False,21,1578.5,75.16666666666667,6.777402465631555e-08
T0032887,C000946,2026-01-10 11:44:01,marketplace,card_present,BR,82.34,,False,False,False,False,20,1565.75,78.2875,4.038635097607612e-08
T0037003,C000377,2026-01-10 11:44:04,fashion,card_present,FR,12.16,,False,False,False,False,16,8599.35,537.459375,2.4872267837047807e-10
T0023222,C000198,2026-01-10 11:44:07,fuel,card_not_present,DE,27.61,,False,False,False,False,24,1603.8100000000002,66.82541666666667,0.005231706923630547
T0004867,C001171,2026-01-10 11:44:08,fuel,card_present,CA,39.02,,False,False,False,False,18,2136.61,118.70055555555557,2.1308139699983368e-08
T0010884,C002030,2026-01-10 11:44:09,gaming,card_not_present,BR,20.78,,False,False,False,False,20,1364.04,68.202,0.00041546227355869383
T0042153,C001720,2026-01-10 11:44:11,fashion,card_not_present,CA,71.82,,False,False,False,False,16,1989.81,124.363125,4.266887372897933e-05
T0018210,C001826,2026-01-10 11:44:12,marketplace,card_present,GB,147.42,,False,False,False,False,20,1313.37,65.6685,7.689474552066092e-08
T0008480,C001639,2026-01-10 11:44:16,grocery,card_not_present,US,45.3,,False,False,False,False,29,2263.01,78.0348275862069,0.05633975724521427
T0021354,C001214,2026-01-10 11:44:16,electronics,card_not_present,BR,86.68,,False,False,False,False,13,836.34,64.33384615384615,2.367141776578999e-05
T0031808,C002372,2026-01-10 11:44:17,electronics,card_present,BR,352.25,,False,False,False,False,27,3060.1,113.33703703703704,2.5859209724554004e-06
T0005346,C000997,2026-01-10 11:44:20,fuel,card_present,GB,35.77,,False,False,False,False,22,1341.26,60.96636363636364,1.7620997712455478e-07
T0027604,C001929,2026-01-10 11:44:22,fashion,card_present,FR,122.96,,False,False,False,False,19,1716.98,90.36736842105263,8.164601381955359e-09
T0036983,C001312,2026-01-10 11:44:23,gaming,card_not_present,FR,32.98,,False,False,False,False,19,1928.04,101.4757894736842,0.0001708855696371094
T0044086,C000738,2026-01-10 11:44:26,travel,card_present,BR,339.19,,False,False,False,False,19,1730.55,91.08157894736841,5.912209100836121e-08
T0047856,C002257,2026-01-10 11:44:27,grocery,card_not_present,DE,59.24,,False,False,False,False,25,1517.93,60.717200000000005,0.013419715646668374
T0007101,C001149,2026-01-10 11:44:29,electronics,card_present,US,216.27,,False,False,False,False,16,1684.73,105.295625,7.0876688853751745e-09
T0042071,C001803,2026-01-10 11:44:29,marketplace,card_not_present,BR,38.79,,False,False,False,False,19,1241.27,65.33,0.00034184719681766557
T0019326,C000660,2026-01-10 11:44:32,travel,card_not_present,GB,88.68,,False,False,False,False,20,1112.62,55.63099999999999,0.0009429693812626873
T0024950,C001493,2026-01-10 11:44:34,gaming,card_not_present,GB,25.19,,False,False,False,False,26,2022.75,77.79807692307692,0.009846258962932775
T0021032,C000429,2026-01-10 11:44:35,gaming,card_present,CA,70.88,,False,False,False,False,20,1516.1200000000001,75.80600000000001,4.1504655124023516e-08
T0005069,C000089,2026-01-10 11:44:35,fashion,card_not_present,GB,42.31,,False,False,False,False,25,2710.82,108.4328,0.0034588103768263666
T0030034,C000951,2026-01-10 11:44:37,fashion,card_not_present,FR,132.6,,False,False,False,False,21,1512.76,72.03619047619047,0.0003384075469732997
T0006589,C000595,2026-01-10 11:44:38,digital_content,card_present,IN,15.6,,False,False,False,False,30,2975.31,99.17699999999999,1.7881171902566514e-06
T0032904,C001823,2026-01-10 11:44:39,fashion,card_present,IN,80.66,,False,False,False,False,15,1820.08,121.33866666666667,4.2404456847065405e-10
T0036854,C002343,2026-01-10 11:44:39,fashion,card_present,DE,58.92,,False,False,False,False,23,1829.9,79.5608695652174,7.613791206551719e-08
T0011462,C000689,2026-01-10 11:44:40,digital_content,card_not_present,CA,14.94,,False,False,False,False,24,2277.98,94.91583333333334,0.006649289037212253
T0023481,C000172,2026-01-10 11:44:41,fashion,card_present,GB,57.31,,False,False,False,False,23,1936.65,84.20217391304348,9.334287055853782e-08
T0025880,C000871,2026-01-10 11:44:41,travel,card_not_present,BR,54.61,,False,False,False,False,27,2983.38,110.49555555555555,0.014448264792105998
T0036340,C001984,2026-01-10 11:44:43,travel,card_present,GB,182.53,,False,False,False,False,24,1965.7,81.90416666666667,5.298029858961752e-07
T0010150,C002461,2026-01-10 11:44:43,fuel,card_not_present,IN,47.88,,False,False,False,False,14,1170.65,83.61785714285715,1.3450856392256267e-05
T0035049,C001742,2026-01-10 11:44:48,fashion,card_present,DE,106.02,,False,False,False,False,18,1293.62,71.86777777777777,8.96716755791612e-09
T0010835,C000319,2026-01-10 11:44:48,grocery,card_not_present,CA,26.84,,False,False,False,False,29,3741.63,129.02172413793105,0.08702470175545764
T0030946,C001639,2026-01-10 11:44:50,grocery,card_not_present,US,20.98,,False,False,False,False,29,2263.01,78.0348275862069,0.05195516771863151
T0035252,C001775,2026-01-10 11:44:50,grocery,card_not_present,FR,45.35,,False,False,False,False,21,2846.53,135.54904761904763,0.0010560734869787284
T0009492,C000092,2026-01-10 11:44:50,fuel,card_present,IN,42.67,,False,False,False,False,23,2368.82,102.99217391304349,5.753724927210327e-08
T0033244,C001157,2026-01-10 11:44:54,fuel,card_present,BR,32.9,,False,False,False,False,27,1651.1,61.15185185185185,1.1582020814287617e-06
T0036753,C001222,2026-01-10 11:44:54,digital_content,card_not_present,FR,27.17,,False,False,False,False,17,1208.8300000000002,71.10764705882355,0.00014448360498220918
T0014970,C000734,2026-01-10 11:44:57,digital_content,card_present,BR,60.45,,False,False,False,False,29,2697.4,93.01379310344828,4.214648020849275e-06
T0049789,C002445,2026-01-10 11:45:06,electronics,card_not_present,CA,416.78,,False,False,False,False,21,1592.1100000000001,75.81476190476191,0.003752337117647997
T0007586,C000059,2026-01-10 11:45:08,marketplace,card_present,BR,85.79,,False,False,False,False,24,2927.94,121.9975,2.618020220072074e-07
T0014129,C000959,2026-01-10 11:45:10,fuel,card_present,DE,50.96,,False,False,False,False,20,2063.7,103.18499999999999,5.5658597810799594e-08
T0014150,C001992,2026-01-10 11:45:15,grocery,card_present,DE,29.78,,False,False,False,False,18,973.29,54.071666666666665,3.357225911803027e-08
T0004581,C000486,2026-01-10 11:45:21,grocery,card_not_present,US,39.06,,False,False,False,False,15,791.72,52.781333333333336,9.725447408863863e-05
T0032247,C002107,2026-01-10 11:45:21,electronics,card_present,IN,209.14,,False,False,False,False,19,1693.9299999999998,89.15421052631578,1.0745355712118008e-08
T0006651,C000501,2026-01-10 11:45:25,electronics,card_not_present,US,94.15,,False,False,False,False,22,1526.48,69.38545454545455,0.00127391391722454
T0008952,C001637,2026-01-10 11:45:26,grocery,card_present,US,52.44,,False,False,False,False,17,904.13,53.18411764705883,1.653408915899872e-08
T0000401,C002496,2026-01-10 11:45:27,electronics,card_not_present,BR,456.01,,False,False,False,False,20,1647.51,82.3755,0.0020718872719293394
T0030379,C002321,2026-01-10 11:45:29,marketplace,card_present,BR,65.47,,False,False,False,False,24,1727.56,71.98166666666667,2.4430319566917935e-07
T0035737,C000139,2026-01-10 11:45:33,marketplace,card_present,FR,118.22,,False,False,False,False,29,2082.74,71.81862068965516,1.99928301675257e-06
T0019336,C002490,2026-01-10 11:45:33,digital_content,card_not_present,IN,17.17,,False,False,False,False,46,3099.94,67.39,0.9751516845166257
T0018751,C002151,2026-01-10 11:45:40,fashion,card_not_present,FR,51.72,,False,False,False,False,26,1258.77,48.41423076923077,0.002503699842010525
T0014716,C000354,2026-01-10 11:45:40,electronics,card_present,FR,507.16,,False,False,False,False,27,9809.89,363.32925925925923,4.2258429065498885e-06
T0012037,C001286,2026-01-10 11:45:43,marketplace,card_present,GB,59.42,,False,False,False,False,25,13179.75,527.19,6.786534311488451e-07
T0006706,C000097,2026-01-10 11:45:47,fuel,card_present,CA,61.53,,False,False,False,False,21,1868.88,88.99428571428572,1.027387535217029e-07
T0040208,C002333,2026-01-10 11:45:50,digital_content,card_present,DE,33.84,,False,False,False,False,22,1843.71,83.805,1.705515496698975e-07
T0026805,C000269,2026-01-10 11:45:50,gaming,card_present,GB,22.8,,False,False,False,False,26,1909.33,73.43576923076922,6.448048804912102e-07
T0008618,C002350,2026-01-10 11:45:51,travel,card_present,DE,234.11,,False,False,False,False,19,1794.39,94.44157894736843,4.8439332527829906e-08
T0038019,C001953,2026-01-10 11:45:52,marketplace,card_present,IN,72.37,,False,False,False,False,26,2259.7200000000003,86.9123076923077,1.9471457816001864e-07
T0012582,C001800,2026-01-10 11:45:53,fuel,card_not_present,CA,39.78,,False,False,False,False,28,14479.36,517.12,0.07800660899263184
T0020048,C002492,2026-01-10 11:45:58,grocery,card_not_present,IN,20.49,,False,False,False,False,26,1421.27,54.66423076923077,0.004727519711823006
T0025446,C000063,2026-01-10 11:45:59,grocery,card_not_present,CA,46.19,,False,False,False,False,15,905.55,60.37,0.00014643050810866242
T0011863,C001602,2026-01-10 11:45:59,fashion,card_not_present,DE,96.27,,False,False,False,False,19,1153.56,60.71368421052631,0.00021504378473504105
T0021986,C001403,2026-01-10 11:46:00,fuel,card_not_present,US,30.39,,False,False,False,False,24,1850.65,77.11041666666667,0.0037732629912394294
T0011805,C001758,2026-01-10 11:46:04,grocery,card_not_present,FR,17.86,,False,False,False,False,22,2309.98,104.99909090909091,0.0016138288266982993
T0016331,C001013,2026-01-10 11:46:09,marketplace,card_present,FR,149.36,,False,False,False,False,17,1630.64,95.92,8.080728270598789e-09
T0005166,C000192,2026-01-10 11:46:09,fuel,card_present,US,29.44,,False,False,False,False,22,1371.02,62.31909090909091,9.935534751146136e-08
T0026167,C001881,2026-01-10 11:46:15,electronics,card_not_present,US,74.31,,False,False,False,False,22,1669.67,75.8940909090909,0.0011804882807041417
T0044301,C001895,2026-01-10 11:46:17,travel,card_not_present,BR,68.44,,False,False,False,False,21,2135.2,101.67619047619047,0.0008754904685023925
T0003787,C000443,2026-01-10 11:46:18,fuel,card_present,US,51.91,,False,False,False,False,17,1299.05,76.41470588235293,1.0429047183362731e-08
T0043402,C000403,2026-01-10 11:46:18,grocery,card_present,CA,47.35,,False,False,False,False,19,1112.72,58.56421052631579,6.01696122941693e-08
T0030112,C002175,2026-01-10 11:46:23,fuel,card_not_present,US,32.06,,False,False,False,False,14,579.86,41.41857142857143,4.34416922390751e-05
T0037154,C001622,2026-01-10 11:46:23,gaming,card_not_present,US,8.39,,False,False,False,False,31,10227.460000000001,329.91806451612905,0.11052141167831578
T0013323,C001791,2026-01-10 11:46:27,fashion,card_present,US,73.14,,False,False,False,False,22,1433.89,65.17681818181819,3.637278244888376e-08
T0038354,C001744,2026-01-10 11:46:31,gaming,card_present,DE,33.69,,False,False,False,False,11,830.9,75.53636363636363,5.195705348602906e-10
T0036695,C000782,2026-01-10 11:46:39,marketplace,card_present,BR,102.98,,False,False,False,False,22,1808.74,82.21545454545455,1.0960140966484284e-07
T0008307,C001180,2026-01-10 11:46:41,gaming,card_present,GB,75.01,,False,False,False,False,21,1499.76,71.41714285714286,7.695934864984843e-08
T0010303,C000365,2026-01-10 11:46:42,electronics,card_not_present,FR,60.13,,False,False,False,False,23,2469.2,107.35652173913043,0.0013904740714495954
T0047282,C000084,2026-01-10 11:46:43,digital_content,card_present,US,22.05,,False,False,False,False,19,1533.43,80.70684210526316,2.8943007886426056e-08
T0041395,C000408,2026-01-10 11:46:45,marketplace,card_not_present,CA,59.19,,False,False,False,False,26,1733.51,66.67346153846154,0.011668135751315374
T0044127,C001219,2026-01-10 11:46:45,digital_content,card_not_present,DE,14.82,,False,False,False,False,21,10744.77,511.6557142857143,0.0008191247660866028
T0031844,C001853,2026-01-10 11:46:47,gaming,card_not_present,US,17.05,,False,False,False,False,20,3101.5699999999997,155.0785,0.0002962950588324514
T0026756,C001857,2026-01-10 11:46:48,digital_content,card_not_present,DE,18.81,,False,False,False,False,20,1401.31,70.0655,0.0009925248670602943
T0011724,C000077,2026-01-10 11:46:48,electronics,card_present,CA,85.05,,False,False,False,False,14,805.55,57.53928571428571,3.263883210699527e-09
T0003024,C000497,2026-01-10 11:46:48,fuel,card_present,CA,17.89,,False,False,False,False,22,2035.54,92.52454545454545,1.4043998117109773e-07
T0033781,C002024,2026-01-10 11:46:51,marketplace,card_present,BR,37.0,,False,False,False,False,24,1946.1299999999999,81.08874999999999,2.2089866327831988e-07
T0025357,C002061,2026-01-10 11:46:56,digital_content,card_not_present,DE,48.6,,False,False,False,False,16,814.0600000000001,50.878750000000004,0.0001876921338170575
T0021683,C001050,2026-01-10 11:46:57,grocery,card_present,US,30.66,,False,False,False,False,19,1513.95,79.68157894736842,3.557859974545859e-08
T0034743,C000536,2026-01-10 11:46:57,electronics,card_not_present,FR,216.1,,False,False,False,False,20,1408.55,70.4275,0.0006159802947588174
T0021586,C001308,2026-01-10 11:47:00,gaming,card_not_present,GB,30.89,,False,False,False,False,17,1302.96,76.64470588235294,0.00015566599316268724
T0014737,C001099,2026-01-10 11:47:00,electronics,card_not_present,BR,249.34,,False,False,False,False,23,2287.27,99.44652173913043,0.00401420295459114
T0035278,C002399,2026-01-10 11:47:02,gaming,card_not_present,IN,35.92,,False,False,False,False,21,1881.26,89.58380952380952,0.00020520474902792238
T0038476,C000593,2026-01-10 11:47:06,marketplace,card_not_present,IN,57.03,,False,False,False,False,24,1541.02,64.20916666666666,0.0011004142623948375
T0045114,C001569,2026-01-10 11:47:06,fuel,card_not_present,FR,29.11,,False,False,False,False,20,2336.72,116.83599999999998,0.0004318522379856633
T0022845,C001351,2026-01-10 11:47:07,electronics,card_present,FR,91.58,,False,False,False,False,16,1024.46,64.02875,4.227349653527719e-09
T0037294,C000834,2026-01-10 11:47:08,digital_content,card_not_present,CA,33.49,,False,False,False,False,18,1722.95,95.71944444444445,0.00041841487415947797
T0013923,C000836,2026-01-10 11:47:08,travel,card_not_present,CA,477.75,,False,False,False,False,31,2542.54,82.01741935483871,0.34361648239978254
T0013646,C001225,2026-01-10 11:47:09,gaming,card_not_present,CA,28.77,,False,False,False,False,29,2817.47,97.15413793103447,0.03580098625405314
T0009456,C000649,2026-01-10 11:47:09,digital_content,card_not_present,IN,24.45,,False,False,False,False,19,2019.88,106.30947368421053,0.00014944798588224884
T0016520,C001419,2026-01-10 11:47:10,travel,card_present,BR,68.33,,False,False,False,False,30,2127.08,70.90266666666666,3.82040049134271e-06
T0004894,C000123,2026-01-10 11:47:17,travel,card_not_present,CA,83.92,,False,False,False,False,23,1465.57,63.72043478260869,0.0031510526594172505
T0035612,C002499,2026-01-10 11:47:17,grocery,card_present,DE,25.3,,False,False,False,False,22,1411.71,64.16863636363637,2.0071143668486894e-07
T0021213,C001242,2026-01-10 11:47:17,gaming,card_present,GB,36.24,,False,False,False,False,21,1385.35,65.96904761904761,6.766804396540352e-08
T0035510,C001024,2026-01-10 11:47:19,marketplace,card_present,FR,55.97,,False,False,False,False,16,1033.02,64.56375,4.079980655018559e-09
