transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit
T0010978,C001031,2026-01-10 11:02:04,electronics,card_not_present,CA,189.37,,False,False,False,False
T0015336,C000920,2026-01-10 11:02:06,fashion,card_present,CA,97.74,,False,False,False,False
T0010992,C000627,2026-01-10 11:02:08,marketplace,card_present,DE,106.46,,False,False,False,False
T0050335,C002420,2026-01-10 11:02:12,digital_content,card_not_present,FR,39.2,velocity_burst,True,False,False,False
T0050293,C001588,2026-01-10 11:02:13,gaming,card_not_present,GB,20.45,velocity_burst,True,False,False,False
T0006850,C000386,2026-01-10 11:02:17,travel,card_not_present,CA,363.47,,False,False,False,False
T0016539,C002051,2026-01-10 11:02:22,travel,card_not_present,FR,100.65,,False,False,False,False
T0015353,C000674,2026-01-10 11:02:25,electronics,card_not_present,BR,131.37,,False,False,False,False
T0043796,C002310,2026-01-10 11:02:28,fuel,card_present,GB,27.94,,False,False,False,False
T0027774,C002478,2026-01-10 11:02:30,fashion,card_not_present,US,18.92,,False,False,False,False
T0050268,C002198,2026-01-10 11:02:31,gaming,card_not_present,US,28.7,velocity_burst,True,False,False,False
T0038106,C001527,2026-01-10 11:02:34,fashion,card_not_present,US,40.9,,False,False,False,False
T0009258,C000488,2026-01-10 11:02:36,marketplace,card_not_present,US,130.61,,False,False,False,False
T0010916,C001615,2026-01-10 11:02:37,digital_content,card_not_present,DE,4.43,,False,False,False,False
T0004491,C000471,2026-01-10 11:02:37,travel,card_not_present,BR,113.51,,False,False,False,False
T0046368,C002145,2026-01-10 11:02:38,fuel,card_not_present,FR,31.12,,False,False,False,False
T0050285,C001588,2026-01-10 11:02:38,digital_content,card_not_present,BR,34.41,velocity_burst,True,False,False,False
T0010767,C002384,2026-01-10 11:02:39,fashion,card_present,DE,53.86,,False,False,False,False
T0050126,C002096,2026-01-10 11:02:40,grocery,card_not_present,US,69.87,velocity_burst,True,False,False,False
T0038016,C001465,2026-01-10 11:02:41,fashion,card_present,CA,42.1,,False,False,False,False
T0012806,C000007,2026-01-10 11:02:41,fashion,card_present,US,38.74,,False,False,False,False
T0044957,C001251,2026-01-10 11:02:42,travel,card_present,CA,169.91,,False,False,False,False
T0047894,C000515,2026-01-10 11:02:44,fashion,card_present,DE,51.25,,False,False,False,False
T0000623,C000413,2026-01-10 11:02:44,travel,card_not_present,IN,290.64,,False,False,False,False
T0020729,C001323,2026-01-10 11:02:45,digital_content,card_present,BR,21.91,,False,False,False,False
T0030046,C001892,2026-01-10 11:02:45,marketplace,card_present,BR,132.68,,False,False,False,False
T0044515,C001072,2026-01-10 11:02:46,fashion,card_present,CA,114.59,,False,False,False,False
T0019987,C001228,2026-01-10 11:02:46,fashion,card_present,GB,33.09,,False,False,False,False
T0000730,C001645,2026-01-10 11:02:54,digital_content,card_present,CA,15.07,,False,False,False,False
T0050295,C001588,2026-01-10 11:02:57,travel,card_not_present,IN,109.23,velocity_burst,True,False,False,False
T0002263,C000080,2026-01-10 11:02:59,grocery,card_present,IN,16.16,,False,False,False,False
T0050288,C001588,2026-01-10 11:03:04,grocery,card_not_present,US,54.95,velocity_burst,True,False,False,False
T0050286,C001588,2026-01-10 11:03:05,digital_content,card_not_present,BR,56.0,velocity_burst,True,False,False,False
T0022530,C000155,2026-01-10 11:03:08,fashion,card_present,DE,129.34,,False,False,False,False
T0038787,C000471,2026-01-10 11:03:10,electronics,card_not_present,BR,174.99,,False,False,False,False
T0002288,C002054,2026-01-10 11:03:16,fuel,card_present,CA,15.55,,False,False,False,False
T0026349,C001344,2026-01-10 11:03:17,marketplace,card_not_present,FR,68.4,,False,False,False,False
T0014559,C001191,2026-01-10 11:03:17,marketplace,card_present,US,32.61,,False,False,False,False
T0050154,C000755,2026-01-10 11:03:18,gaming,card_not_present,DE,32.36,velocity_burst,True,False,False,False
T0029549,C001974,2026-01-10 11:03:20,gaming,card_not_present,GB,21.02,,False,False,False,False
T0049733,C002079,2026-01-10 11:03:20,gaming,card_present,GB,23.61,,False,False,False,False
T0050328,C002420,2026-01-10 11:03:25,digital_content,card_not_present,DE,43.55,velocity_burst,True,False,False,False
T0034851,C000187,2026-01-10 11:03:27,grocery,card_present,DE,53.76,,False,False,False,False
T0003550,C001597,2026-01-10 11:03:30,gaming,card_not_present,BR,50.47,,False,False,False,False
T0013547,C002281,2026-01-10 11:03:32,marketplace,card_present,CA,63.83,,False,False,False,False
T0036178,C001050,2026-01-10 11:03:34,gaming,card_not_present,IN,48.94,,False,False,False,False
T0008530,C001715,2026-01-10 11:03:38,marketplace,card_present,DE,56.07,,False,False,False,False
T0034946,C001567,2026-01-10 11:03:39,electronics,card_present,IN,21.12,,False,False,False,False
T0050406,C002136,2026-01-10 11:03:39,marketplace,card_not_present,GB,61.67,velocity_burst,True,False,False,False
T0037101,C000393,2026-01-10 11:03:40,marketplace,card_not_present,GB,76.88,,False,False,False,False
T0045769,C000529,2026-01-10 11:03:40,digital_content,card_present,CA,30.13,,False,False,False,False
T0015218,C000807,2026-01-10 11:03:40,fuel,card_present,BR,56.41,,False,False,False,False
T0023022,C000679,2026-01-10 11:03:43,marketplace,card_present,FR,97.38,,False,False,False,False
T0011084,C001375,2026-01-10 11:03:44,travel,card_present,BR,50.4,,False,False,False,False
T0037917,C001399,2026-01-10 11:03:46,electronics,card_present,CA,91.81,,False,False,False,False
T0042428,C000079,2026-01-10 11:03:48,gaming,card_not_present,FR,22.99,,False,False,False,False
T0018167,C002241,2026-01-10 11:03:50,electronics,card_present,FR,391.93,,False,False,False,False
T0050397,C002136,2026-01-10 11:03:52,travel,card_not_present,FR,133.3,velocity_burst,True,False,False,False
T0009099,C001155,2026-01-10 11:03:52,fashion,card_not_present,IN,85.66,,False,False,False,False
T0031379,C000600,2026-01-10 11:03:52,electronics,card_present,FR,221.7,,False,False,False,False
T0024002,C001296,2026-01-10 11:03:52,gaming,card_present,BR,51.99,,False,False,False,False
T0009034,C001079,2026-01-10 11:03:52,fashion,card_not_present,GB,49.73,,False,False,False,False
T0009728,C001938,2026-01-10 11:03:54,fashion,card_present,DE,59.09,,False,False,False,False
T0047872,C001216,2026-01-10 11:03:54,travel,card_present,US,252.52,,False,False,False,False
T0041217,C002133,2026-01-10 11:03:57,digital_content,card_present,BR,16.71,,False,False,False,False
T0014466,C000492,2026-01-10 11:03:57,travel,card_not_present,CA,204.59,,False,False,False,False
T0014766,C002363,2026-01-10 11:03:58,gaming,card_present,IN,29.88,,False,False,False,False
T0027840,C002383,2026-01-10 11:03:58,gaming,card_not_present,GB,40.44,,False,False,False,False
T0037875,C000907,2026-01-10 11:03:59,travel,card_not_present,BR,157.46,,False,False,False,False
T0031776,C000223,2026-01-10 11:04:01,fuel,card_present,GB,28.02,,False,False,False,False
T0022695,C000380,2026-01-10 11:04:04,fashion,card_present,FR,49.27,,False,False,False,False
T0003940,C001275,2026-01-10 11:04:05,fashion,card_not_present,US,84.02,,False,False,False,False
T0017000,C000016,2026-01-10 11:04:08,electronics,card_not_present,DE,158.69,,False,False,False,False
T0015876,C000573,2026-01-10 11:04:09,electronics,card_not_present,DE,301.55,,False,False,False,False
T0022006,C002199,2026-01-10 11:04:10,digital_content,card_not_present,DE,14.28,,False,False,False,False
T0045361,C001979,2026-01-10 11:04:11,digital_content,card_present,CA,33.24,,False,False,False,False
T0039443,C001869,2026-01-10 11:04:12,grocery,card_not_present,DE,49.52,,False,False,False,False
T0033234,C001577,2026-01-10 11:04:15,fashion,card_not_present,DE,127.57,,False,False,False,False
T0024861,C000147,2026-01-10 11:04:19,digital_content,card_present,CA,24.12,,False,False,False,False
T0006552,C002050,2026-01-10 11:04:21,gaming,card_not_present,GB,21.93,,False,False,False,False
T0021031,C001165,2026-01-10 11:04:21,marketplace,card_not_present,FR,29.79,,False,False,False,False
T0012141,C000834,2026-01-10 11:04:21,travel,card_not_present,DE,98.73,,False,False,False,False
T0021245,C001488,2026-01-10 11:04:23,gaming,card_present,GB,12.55,,False,False,False,False
T0040211,C000058,2026-01-10 11:04:24,grocery,card_not_present,IN,25.23,,False,False,False,False
T0020724,C001352,2026-01-10 11:04:24,fashion,card_not_present,US,75.49,,False,False,False,False
T0018287,C000131,2026-01-10 11:04:25,marketplace,card_present,CA,48.25,,False,False,False,False
T0026707,C001963,2026-01-10 11:04:26,marketplace,card_not_present,CA,53.8,,False,False,False,False
T0039053,C000358,2026-01-10 11:04:26,grocery,card_not_present,FR,55.64,,False,False,False,False
T0018708,C001818,2026-01-10 11:04:29,electronics,card_present,FR,367.77,,False,False,False,False
T0046756,C000865,2026-01-10 11:04:30,electronics,card_not_present,IN,116.12,,False,False,False,False
T0026724,C000060,2026-01-10 11:04:32,fashion,card_present,FR,97.11,,False,False,False,False
T0008851,C000636,2026-01-10 11:04:34,gaming,card_present,BR,18.64,,False,False,False,False
T0003541,C001838,2026-01-10 11:04:35,travel,card_present,FR,84.31,,False,False,False,False
T0022776,C001766,2026-01-10 11:04:38,electronics,card_not_present,IN,131.61,,False,False,False,False
T0009794,C000553,2026-01-10 11:04:38,fuel,card_not_present,BR,62.48,,False,False,False,False
T0035533,C000453,2026-01-10 11:04:38,travel,card_present,IN,155.27,,False,False,False,False
T0020187,C001353,2026-01-10 11:04:38,gaming,card_present,BR,42.12,,False,False,False,False
T0037104,C000840,2026-01-10 11:04:39,travel,card_present,FR,312.3,,False,False,False,False
T0035355,C000455,2026-01-10 11:04:41,electronics,card_not_present,US,322.56,,False,False,False,False
T0048950,C001622,2026-01-10 11:04:41,marketplace,card_present,IN,59.13,,False,False,False,False
T0020608,C001373,2026-01-10 11:04:42,marketplace,card_not_present,IN,109.84,,False,False,False,False
T0041945,C002093,2026-01-10 11:04:43,travel,card_not_present,BR,227.7,,False,False,False,False
T0050162,C000804,2026-01-10 11:04:44,fashion,card_not_present,US,57.22,velocity_burst,True,False,False,False
T0002547,C001988,2026-01-10 11:04:45,marketplace,card_present,DE,42.75,,False,False,False,False
T0050120,C002096,2026-01-10 11:04:45,travel,card_not_present,FR,63.69,velocity_burst,True,False,False,False
T0050405,C002136,2026-01-10 11:04:45,marketplace,card_not_present,CA,28.28,velocity_burst,True,False,False,False
T0050262,C002198,2026-01-10 11:04:48,gaming,card_not_present,DE,53.53,velocity_burst,True,False,False,False
T0015249,C002468,2026-01-10 11:04:50,marketplace,card_present,US,129.03,,False,False,False,False
T0027941,C002057,2026-01-10 11:04:50,electronics,card_present,CA,268.45,,False,False,False,False
T0010511,C001468,2026-01-10 11:04:53,marketplace,card_present,DE,86.79,,False,False,False,False
T0026339,C001744,2026-01-10 11:04:55,electronics,card_present,DE,281.67,,False,False,False,False
T0034699,C002147,2026-01-10 11:04:55,electronics,card_present,DE,121.56,,False,False,False,False
T0003580,C000195,2026-01-10 11:04:57,electronics,card_not_present,GB,284.13,,False,False,False,False
T0013870,C001610,2026-01-10 11:04:58,gaming,card_present,BR,31.86,,False,False,False,False
T0025394,C001730,2026-01-10 11:04:58,marketplace,card_not_present,IN,109.85,,False,False,False,False
T0001382,C000712,2026-01-10 11:04:59,digital_content,card_present,CA,22.27,,False,False,False,False
T0030483,C002101,2026-01-10 11:04:59,fuel,card_present,BR,43.15,,False,False,False,False
T0006880,C001491,2026-01-10 11:05:04,fuel,card_present,DE,38.12,,False,False,False,False
T0035247,C001530,2026-01-10 11:05:04,fashion,card_not_present,FR,102.93,,False,False,False,False
T0013360,C001144,2026-01-10 11:05:09,marketplace,card_present,US,42.15,,False,False,False,False
T0050167,C000804,2026-01-10 11:05:10,digital_content,card_not_present,IN,40.43,velocity_burst,True,False,False,False
T0050289,C001588,2026-01-10 11:05:13,grocery,card_not_present,FR,57.85,velocity_burst,True,True,False,True
T0015470,C002059,2026-01-10 11:05:14,grocery,card_not_present,BR,33.93,,False,False,False,False
T0050125,C002096,2026-01-10 11:05:15,digital_content,card_not_present,CA,25.1,velocity_burst,True,False,False,False
T0049421,C001473,2026-01-10 11:05:16,gaming,card_present,GB,23.87,,False,False,False,False
T0007819,C001732,2026-01-10 11:05:17,travel,card_not_present,US,27.04,,False,False,False,False
T0042407,C002410,2026-01-10 11:05:18,grocery,card_present,IN,54.14,,False,False,False,False
T0044810,C001002,2026-01-10 11:05:18,electronics,card_not_present,DE,129.06,,False,False,False,False
T0046652,C000977,2026-01-10 11:05:19,travel,card_not_present,FR,178.62,,False,False,False,False
T0011100,C001137,2026-01-10 11:05:25,travel,card_present,US,128.55,,False,False,False,False
T0040481,C002043,2026-01-10 11:05:26,gaming,card_not_present,US,9.2,,False,False,False,False
T0033340,C001321,2026-01-10 11:05:26,marketplace,card_not_present,BR,16.22,,False,False,False,False
T0026717,C001100,2026-01-10 11:05:28,electronics,card_present,GB,120.48,,False,False,False,False
T0002630,C000097,2026-01-10 11:05:28,marketplace,card_not_present,IN,156.71,,False,False,False,False
T0038584,C002131,2026-01-10 11:05:30,digital_content,card_not_present,IN,23.07,,False,False,False,False
T0013471,C001532,2026-01-10 11:05:31,grocery,card_present,FR,35.28,,False,False,False,False
T0034257,C001191,2026-01-10 11:05:31,marketplace,card_not_present,US,101.73,,False,False,False,False
T0050399,C002136,2026-01-10 11:05:34,electronics,card_not_present,FR,26.65,velocity_burst,True,False,False,False
T0005425,C000752,2026-01-10 11:05:35,grocery,card_not_present,BR,25.87,,False,False,False,False
T0050412,C002136,2026-01-10 11:05:36,grocery,card_not_present,CA,105.44,velocity_burst,True,False,False,False
T0012472,C000188,2026-01-10 11:05:36,travel,card_not_present,US,384.12,,False,False,False,False
T0036884,C000534,2026-01-10 11:05:38,fashion,card_not_present,IN,27.82,,False,False,False,False
T0048646,C001741,2026-01-10 11:05:43,electronics,card_not_present,US,145.29,,False,False,False,False
T0011360,C000926,2026-01-10 11:05:47,fashion,card_present,BR,131.92,,False,False,False,False
T0007487,C002012,2026-01-10 11:05:47,digital_content,card_present,IN,23.08,,False,False,False,False
T0005606,C000154,2026-01-10 11:05:48,digital_content,card_not_present,GB,27.43,,False,False,False,False
T0050117,C002096,2026-01-10 11:05:48,electronics,card_not_present,US,30.16,velocity_burst,True,False,False,False
T0050341,C002420,2026-01-10 11:05:49,fashion,card_not_present,GB,122.5,velocity_burst,True,False,False,False
T0037174,C000156,2026-01-10 11:05:49,fashion,card_not_present,CA,106.47,,False,False,False,False
T0009270,C001622,2026-01-10 11:05:50,gaming,card_present,IN,12.17,,False,False,False,False
T0024364,C002024,2026-01-10 11:05:51,gaming,card_present,IN,16.3,,False,False,False,False
T0036973,C000025,2026-01-10 11:05:52,travel,card_present,GB,74.84,,False,False,False,False
T0050326,C002420,2026-01-10 11:05:56,electronics,card_not_present,CA,47.28,velocity_burst,True,False,False,False
T0050327,C002420,2026-01-10 11:06:01,digital_content,card_not_present,DE,36.59,velocity_burst,True,False,False,False
T0040240,C000374,2026-01-10 11:06:01,digital_content,card_not_present,BR,6.43,,False,False,False,False
T0012672,C000948,2026-01-10 11:06:03,digital_content,card_not_present,CA,20.33,,False,False,False,False
T0005907,C001172,2026-01-10 11:06:05,fuel,card_not_present,CA,23.27,,False,False,False,False
T0025185,C000809,2026-01-10 11:06:06,fuel,card_not_present,GB,53.69,,False,False,False,False
T0048169,C001842,2026-01-10 11:06:08,grocery,card_not_present,DE,27.41,,False,False,False,False
T0020381,C000284,2026-01-10 11:06:08,gaming,card_not_present,DE,30.92,,False,False,False,False
T0017638,C001940,2026-01-10 11:06:10,travel,card_present,GB,70.37,,False,False,False,False
T0017166,C001336,2026-01-10 11:06:12,fuel,card_not_present,US,34.47,,False,False,False,False
T0025918,C002420,2026-01-10 11:06:12,electronics,card_present,BR,132.76,,False,False,False,False
T0045203,C000623,2026-01-10 11:06:16,digital_content,card_present,GB,5.39,,False,False,False,False
T0005380,C001278,2026-01-10 11:06:25,fashion,card_present,US,49.79,,False,False,False,False
T0036669,C001095,2026-01-10 11:06:26,travel,card_present,FR,48.83,,False,False,False,False
T0036616,C000681,2026-01-10 11:06:27,travel,card_not_present,IN,149.1,,False,False,False,False
T0040800,C001343,2026-01-10 11:06:28,gaming,card_present,FR,41.61,,False,False,False,False
T0002691,C001824,2026-01-10 11:06:28,marketplace,card_not_present,BR,57.63,,False,False,False,False
T0023900,C001096,2026-01-10 11:06:28,travel,card_present,CA,364.52,,False,False,False,False
T0043708,C001066,2026-01-10 11:06:32,digital_content,card_not_present,IN,9.98,,False,False,False,False
